seq1_id,seq2_id,tm_score,evalue
cath|4_4_0|1aa1H02,cath|4_4_0|1b3vA00,0.446800,8.04e-01
cath|4_4_0|1aa1H02,cath|4_4_0|1ahxA02,0.365500,6.06e-01
cath|4_4_0|1aa1H02,cath|4_4_0|1a5zA02,0.344200,5.12e-01
cath|4_4_0|1aa1H02,cath|4_4_0|1a5zA01,0.344200,5.12e-01
cath|4_4_0|1aa1H02,cath|4_4_0|1arhA02,0.364600,7.60e-01
cath|4_4_0|1aa1H02,cath|4_4_0|1ak2A00,0.352900,1.19e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1asfA02,0.375200,1.77e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b1aA00,0.328400,1.13e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a88A00,0.224200,3.26e-01
cath|4_4_0|1aa1H02,cath|4_4_0|1ab5A00,0.462700,2.95e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a8uA00,0.260100,8.51e-01
cath|4_4_0|1aa1H02,cath|4_4_0|1ax4A01,0.348600,1.88e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a8pA01,0.242800,7.60e-01
cath|4_4_0|1aa1H02,cath|4_4_0|1a8qA00,0.163900,2.46e-01
cath|4_4_0|1aa1H02,cath|4_4_0|1aipA02,0.303300,1.19e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aipA01,0.303300,1.19e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b23P03,0.314300,1.58e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b23P01,0.314300,1.58e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ad3A02,0.199800,5.41e-01
cath|4_4_0|1aa1H02,cath|4_4_0|1ad3A01,0.199800,5.41e-01
cath|4_4_0|1aa1H02,cath|4_4_0|1a4sA02,0.195300,4.84e-01
cath|4_4_0|1aa1H02,cath|4_4_0|1af7A02,0.292400,1.41e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1af7A01,0.292400,1.41e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ahpA01,0.205600,6.41e-01
cath|4_4_0|1aa1H02,cath|4_4_0|1a7gE00,0.321300,2.22e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a9nD00,0.494800,5.80e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aoxA00,0.356800,2.95e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ak9A00,0.322100,2.63e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1azwA00,0.315900,1.77e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b5pA02,0.274400,2.22e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b5pA01,0.274400,2.22e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1atsA03,0.489800,7.70e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a5aB02,0.147100,5.73e-01
cath|4_4_0|1aa1H02,cath|4_4_0|1ariA02,0.315600,3.30e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ax4D02,0.261100,1.68e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ax4C02,0.261000,1.77e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1at3A00,0.353400,4.13e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a7tA00,0.353700,4.38e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b73A01,0.240200,2.35e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a4iA02,0.175800,1.07e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1atrA03,0.392700,5.18e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b0zA02,0.177100,1.26e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aniA00,0.348800,3.49e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a8hA02,0.231600,1.41e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b0mA04,0.186100,1.26e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a4aA00,0.214100,1.50e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b1cA00,0.286300,3.69e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1akyA00,0.307300,4.13e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a5tA02,0.190700,1.68e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b7gO02,0.275200,3.69e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b7gO01,0.275200,3.69e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a2oA01,0.249400,2.79e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b26A01,0.187600,2.35e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b2sF00,0.394300,7.27e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a1xA00,0.582700,9.11e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aizA00,0.239800,2.49e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a2zA00,0.185000,1.58e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a8sA00,0.226700,2.79e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1avtA00,0.317800,5.48e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a2qA00,0.352200,5.80e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a9qA00,0.223900,2.49e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b0aA02,0.199400,2.49e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1acmA01,0.175500,2.10e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a9xB02,0.220200,2.49e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a9xB01,0.220200,2.49e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a9xA08,0.170800,1.88e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a9xA06,0.170800,1.88e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a9xA05,0.170800,1.88e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a9xA04,0.170800,1.88e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a9xA03,0.170800,1.88e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a9xA01,0.170800,1.88e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b2uF00,0.382900,8.61e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a7oH00,0.215600,2.95e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ayoA00,0.382800,8.14e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ag9A00,0.305500,5.18e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1atzB00,0.237300,2.95e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1azsA00,0.298000,5.80e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1agyA00,0.212200,3.30e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a41A02,0.298300,6.14e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a41A01,0.298300,6.14e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1adqH02,0.206700,3.12e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a4iB01,0.190500,2.35e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a05A00,0.307200,7.70e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b3qB02,0.465900,6.87e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aipE03,0.298200,5.48e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b5oA02,0.213000,2.95e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1anjA00,0.325400,5.18e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a35A04,0.441400,9.64e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aogB01,0.142700,1.50e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1acoA01,0.158500,1.58e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1azsB00,0.250800,5.48e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a0qL02,0.207000,3.49e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a0qL01,0.207000,3.49e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aifB02,0.315100,7.27e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aifB01,0.315100,7.27e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ad0B01,0.182800,3.49e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a3rL01,0.208700,2.63e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aqkH01,0.195500,2.95e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1av7A00,0.280200,6.87e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1auaA02,0.375500,8.61e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1auaA01,0.375500,8.61e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1alaA03,0.184900,3.91e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aeiA02,0.309500,7.70e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b3qA04,0.467400,8.14e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b3qA01,0.467400,8.14e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a9xF02,0.221000,4.63e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b3bA02,0.164000,3.91e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b3bA01,0.164000,3.91e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a2nA02,0.304800,9.64e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1atiB02,0.227600,2.63e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1alkA00,0.346700,7.27e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ao0A01,0.148600,2.22e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ag8A02,0.174500,3.12e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ag8A01,0.174500,3.12e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a8iA02,0.244700,6.50e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a7qH00,0.208700,5.48e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1au1B00,0.253700,8.61e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a04A02,0.324000,9.64e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a04A01,0.324000,9.64e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1augA00,0.189700,4.63e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a5fH02,0.334100,6.87e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a5fH01,0.334100,6.87e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aj7L01,0.210800,4.13e+00
cath|4_4_0|1aa1H02,cath|4_4_0|12e8L02,0.171100,2.63e+00
cath|4_4_0|1aa1H02,cath|4_4_0|12e8L01,0.171100,2.63e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1afvL01,0.205000,3.69e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ad9B01,0.179500,4.63e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1afvH01,0.165200,2.49e+00
cath|4_4_0|1aa1H02,cath|4_4_0|12e8H01,0.292700,8.14e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a1nA01,0.331200,6.87e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1abeA01,0.209700,5.80e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aupA02,0.172600,3.91e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1alhA00,0.252700,6.14e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a6dB03,0.262400,7.27e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a6dB02,0.262400,7.27e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a6dB01,0.262400,7.27e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1amiA04,0.173100,3.49e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ap2A00,0.210500,5.80e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ab8A00,0.193900,6.14e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aisA02,0.240000,8.61e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aisA01,0.240000,8.61e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aisB02,0.208800,7.27e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aisB01,0.208800,7.27e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a6tA01,0.203000,4.63e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a3rH01,0.213900,7.70e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ai1H01,0.263100,5.80e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a0gA02,0.147600,4.90e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ajqB01,0.300900,9.11e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ar2A00,0.161500,4.90e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a6vM00,0.243300,7.70e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a2yB00,0.182900,7.70e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ap2B00,0.208800,9.64e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aq4A00,0.298400,7.27e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ai1L01,0.216200,8.14e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1auoA00,0.188500,9.11e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ae6H01,0.160000,6.87e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b2wH01,0.170800,6.50e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1atgA01,0.284000,9.11e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1abrA01,0.267900,8.14e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ar7100,0.177400,7.70e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ar6100,0.179300,7.27e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1al2100,0.211100,7.70e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b6gA00,0.211000,8.14e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1anxA04,0.106600,4.90e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1anxA03,0.106600,4.90e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1anxA02,0.106600,4.90e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1anxA01,0.106600,4.90e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b43A02,0.173000,6.50e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ajsA02,0.249900,9.64e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a1vA03,0.153600,6.87e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a1vA02,0.153600,6.87e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a1vA01,0.153600,6.87e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ad5A01,0.141400,6.50e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ac5A00,0.217100,8.14e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1amuA03,0.155900,7.27e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1amuA02,0.155900,7.27e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ac6A00,0.179300,8.61e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a1rA02,0.212500,8.14e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ay1L01,0.183800,8.14e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1axsA01,0.174800,7.70e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1ad0A01,0.202700,8.61e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b4jL01,0.208400,7.70e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1b4jH01,0.178100,9.11e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1atnA01,0.114400,7.27e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aogA03,0.132900,8.14e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1aogA02,0.132900,8.14e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1avcA08,0.139300,9.11e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1avcA07,0.139300,9.11e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1avcA06,0.139300,9.11e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1avcA05,0.139300,9.11e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1avcA04,0.139300,9.11e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1avcA02,0.139300,9.11e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1avcA01,0.139300,9.11e+00
cath|4_4_0|1aa1H02,cath|4_4_0|1a4jB01,0.204600,9.64e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1avbA00,0.952900,8.02e-27
cath|4_4_0|1ax0A00,cath|4_4_0|1a78A00,0.506600,3.69e-04
cath|4_4_0|1ax0A00,cath|4_4_0|1a8dA01,0.415900,6.64e-04
cath|4_4_0|1ax0A00,cath|4_4_0|1ar6100,0.267600,8.64e-03
cath|4_4_0|1ax0A00,cath|4_4_0|1ar7100,0.249600,1.13e-02
cath|4_4_0|1ax0A00,cath|4_4_0|1alyA00,0.276500,3.12e-02
cath|4_4_0|1ax0A00,cath|4_4_0|1al2100,0.268000,4.54e-02
cath|4_4_0|1ax0A00,cath|4_4_0|1aym300,0.322500,5.03e-01
cath|4_4_0|1ax0A00,cath|4_4_0|1b35C00,0.261000,2.14e-01
cath|4_4_0|1ax0A00,cath|4_4_0|1acoA01,0.568900,2.50e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1amiA04,0.569700,2.64e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1ar7200,0.171300,9.59e-02
cath|4_4_0|1ax0A00,cath|4_4_0|1b0mA04,0.525400,3.27e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1asuA00,0.646800,5.29e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a1mA01,0.216200,4.77e-01
cath|4_4_0|1ax0A00,cath|4_4_0|1af0A02,0.733000,6.21e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1adlA00,0.290300,1.39e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a8mA00,0.303300,1.18e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1b35B00,0.268800,1.01e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1aym200,0.158400,3.11e-01
cath|4_4_0|1ax0A00,cath|4_4_0|1avlA03,0.140600,2.03e-01
cath|4_4_0|1ax0A00,cath|4_4_0|1as4A02,0.229400,8.58e-01
cath|4_4_0|1ax0A00,cath|4_4_0|1as4A01,0.229400,8.58e-01
cath|4_4_0|1ax0A00,cath|4_4_0|1b69A00,0.414100,5.01e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a2dA00,0.216800,9.55e-01
cath|4_4_0|1ax0A00,cath|4_4_0|1b63A01,0.445100,5.01e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1b44D00,0.549500,6.91e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a2dB00,0.291400,3.45e+00
cath|4_4_0|1ax0A00,cath|4_4_0|12caA00,0.261600,2.50e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a0rB00,0.258200,2.50e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1azpA00,0.379300,5.58e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1ad9B01,0.168500,1.72e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a25A00,0.150300,1.18e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1aecA00,0.332800,5.88e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1b07A00,0.234600,3.83e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1ab0A00,0.182700,1.47e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1avwB00,0.188800,2.50e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1ajoA00,0.157900,1.81e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a9cA02,0.166700,2.02e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a1nA01,0.192500,2.50e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a6cA01,0.134800,1.18e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1aqcB00,0.293300,7.28e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1acdA00,0.203900,3.27e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1aqbA00,0.167100,2.37e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1aisA02,0.122800,1.06e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1aisA01,0.122800,1.06e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a0qH01,0.218200,4.50e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1adqA01,0.115000,9.55e-01
cath|4_4_0|1ax0A00,cath|4_4_0|1ae6H01,0.147000,2.37e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1b2wH01,0.146800,2.13e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a3rL01,0.113700,1.18e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a8rA02,0.165900,2.37e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a8rA01,0.165900,2.37e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a2vB03,0.140500,2.02e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1914A00,0.181000,3.83e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a3rH01,0.151300,4.05e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a8jL01,0.171000,4.27e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a3qA01,0.128300,2.25e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1acxA00,0.153200,3.27e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a6vM00,0.265400,8.11e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1ayoA00,0.152100,4.27e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1aunA00,0.161600,4.50e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a6tA01,0.140700,4.05e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a5fH02,0.164800,5.58e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a5fH01,0.164800,5.58e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1ad0A01,0.110400,2.64e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a4kA01,0.140700,3.27e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a4jB01,0.172300,6.91e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1aifB02,0.114400,2.13e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1aifB01,0.114400,2.13e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1ae6L01,0.135500,3.10e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a5fL01,0.114200,3.27e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1anbA01,0.130800,3.27e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1autC01,0.142200,4.50e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1abrB02,0.141700,5.29e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1abrB01,0.141700,5.29e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a6zA02,0.175900,5.88e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a6zA01,0.175900,5.88e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1ad5A01,0.230100,9.02e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a2vC03,0.143100,4.50e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a2vA03,0.141900,4.50e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1ae3A00,0.174500,7.28e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1ahsA00,0.144700,5.58e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1adqL02,0.186200,9.51e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1adqL01,0.186200,9.51e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1ad9L01,0.131600,5.01e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a7sA02,0.141900,5.58e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a7sA01,0.141900,5.58e+00
cath|4_4_0|1ax0A00,cath|4_4_0|12e8H01,0.158300,8.11e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1aogA02,0.190900,6.91e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a2vE03,0.123300,5.29e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a2vD03,0.135900,5.58e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1azvA00,0.131000,7.28e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1am2A00,0.185900,9.51e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1ay1L01,0.134000,8.11e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1b6dA01,0.163400,9.51e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1afvH01,0.170200,9.02e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a0jA02,0.125600,8.11e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a0jA01,0.125600,8.11e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1aqkH01,0.112500,5.01e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1adjB02,0.201200,9.51e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a2vF03,0.121900,6.21e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a9xA08,0.165900,9.51e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a9xA06,0.165900,9.51e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a9xA05,0.165900,9.51e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a9xA04,0.165900,9.51e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a9xA03,0.165900,9.51e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1a9xA01,0.165900,9.51e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1afvL01,0.114500,9.51e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1ancA01,0.117500,8.55e+00
cath|4_4_0|1ax0A00,cath|4_4_0|1ajqB01,0.099620,8.55e+00
cath|4_4_0|1b5tA00,cath|4_4_0|1ad1A00,0.554800,3.29e-05
cath|4_4_0|1b5tA00,cath|4_4_0|1aw5A00,0.544600,2.58e-05
cath|4_4_0|1b5tA00,cath|4_4_0|1ah0A00,0.504300,6.05e-05
cath|4_4_0|1b5tA00,cath|4_4_0|1b4kB00,0.573800,3.74e-04
cath|4_4_0|1b5tA00,cath|4_4_0|1a5aA00,0.504600,1.70e-04
cath|4_4_0|1b5tA00,cath|4_4_0|1adsA00,0.507100,1.33e-04
cath|4_4_0|1b5tA00,cath|4_4_0|1afsA00,0.550400,8.25e-04
cath|4_4_0|1b5tA00,cath|4_4_0|1a53A00,0.534100,2.62e-03
cath|4_4_0|1b5tA00,cath|4_4_0|1b3oB00,0.658100,9.37e-03
cath|4_4_0|1b5tA00,cath|4_4_0|1adoA00,0.423700,1.34e-03
cath|4_4_0|1b5tA00,cath|4_4_0|1a0eA00,0.353800,5.07e-04
cath|4_4_0|1b5tA00,cath|4_4_0|1a80A00,0.354100,1.43e-03
cath|4_4_0|1b5tA00,cath|4_4_0|1b3vA00,0.559900,1.62e-02
cath|4_4_0|1b5tA00,cath|4_4_0|1a49A01,0.297900,4.23e-04
cath|4_4_0|1b5tA00,cath|4_4_0|1aa1E02,0.457400,6.51e-03
cath|4_4_0|1b5tA00,cath|4_4_0|1aa1B02,0.457400,6.51e-03
